Subject,Group,RT,Response,Audio,Speaker,Word,Vowel,Tone,Mode,Acc,Location,QuadraticTerm,LinearTerm,DF,Endingpoint,Tvalue_min,Duration,Mean_F0,musicaltraining,Gender,Assign
S20,native,1429.3,Tone 2,loud031_拔-a-Tone_2.mp3,speaker031,拔,a,Tone 2,loud,1,10,0.004437234,-0.071549637,1.677752308,4.305803786,1.382422019,0.348,107.5521436,0,1,0
S20,native,1161.7,Tone 2,loud027_敌-i-Tone_2.mp3,speaker027,敌,i,Tone 2,loud,1,1,0.011244238,-0.275369808,1.984557529,4.715057984,2.902437729,0.375,178.5241064,0,1,0
S20,native,1347,Tone 2,loud031_鱼-y-Tone_2.mp3,speaker031,鱼,y,Tone 2,loud,1,1,0.004437234,-0.071549637,1.613010195,3.814270054,1.600630472,0.356,116.8342495,0,1,0
S20,native,1553.4,Tone 3,loud032_底-i-Tone_3.mp3,speaker032,底,i,Tone 3,loud,1,8,0.007047994,-0.122852578,0.150495521,3.295099032,1.720859592,0.401,218.6272498,0,1,1
S20,native,1185.1,Tone 2,loud031_把-a-Tone_3.mp3,speaker031,把,a,Tone 3,loud,0,7,0.004437234,-0.071549637,1.841184962,1.734193349,0.831584473,0.351,97.49555217,0,1,0
S20,native,1693.9,Tone 3,loud031_雨-y-Tone_3.mp3,speaker031,雨,y,Tone 3,loud,1,9,0.004437234,-0.071549637,1.710467276,3.235482035,1.272158665,0.412,104.3702442,0,1,1
S20,native,1578.9,Tone 2,loud032_敌-i-Tone_2.mp3,speaker032,敌,i,Tone 2,loud,1,4,0.007047994,-0.122852578,0.038721541,4.753810164,1.847590573,0.262,243.4306599,0,1,0
S20,native,1338.2,Tone 2,loud031_无-u-Tone_2.mp3,speaker031,无,u,Tone 2,loud,1,5,0.004437234,-0.071549637,1.376261855,4.619320795,2.398573056,0.341,123.1664638,0,1,0
S20,native,1984.6,Tone 2,loud031_咳-e-Tone_2.mp3,speaker031,咳,e,Tone 2,loud,1,1,0.004437234,-0.071549637,1.699388118,3.051258592,1.309500137,0.291,107.7092752,0,1,0
S20,native,1423.9,Tone 3,loud027_雨-y-Tone_3.mp3,speaker027,雨,y,Tone 3,loud,1,12,0.007824557,-0.189586357,2.536107839,1.967484425,1.37457516,0.613,117.5739786,0,1,1
S20,native,1157.8,Tone 2,loud031_敌-i-Tone_2.mp3,speaker031,敌,i,Tone 2,loud,1,8,0.004437234,-0.071549637,1.482475085,5,2.040589301,0.34,119.0324523,0,1,0
S20,native,1303.8,Tone 2,loud027_鱼-y-Tone_2.mp3,speaker027,鱼,y,Tone 2,loud,1,6,0.007824557,-0.189586357,2.101285829,3.749014362,2.022095228,0.485,143.7817071,0,1,0
S20,native,2209.2,Tone 2,loud032_咳-e-Tone_2.mp3,speaker032,咳,e,Tone 2,loud,1,1,0.007047994,-0.122852578,-0.09335112,3.797170378,1.997336496,0.285,244.6634587,0,1,0
S20,native,1918.4,Tone 3,loud032_把-a-Tone_3.mp3,speaker032,把,a,Tone 3,loud,1,8,0.007047994,-0.122852578,0.707138765,2.405723533,1.089729305,0.355,188.4589558,0,1,1
S20,native,1791.1,Tone 3,loud031_底-i-Tone_3.mp3,speaker031,底,i,Tone 3,loud,1,11,0.004437234,-0.071549637,2.06164278,1.960881819,0.088547877,0.446,94.14852425,0,1,1
S20,native,1547.8,Tone 2,loud032_无-u-Tone_2.mp3,speaker032,无,u,Tone 2,loud,1,3,0.007047994,-0.122852578,-0.21840394899999999,4.260032732,2.139123231,0.3,250.9470041,0,1,0
S20,native,1469.5,Tone 2,loud027_无-u-Tone_2.mp3,speaker027,无,u,Tone 2,loud,1,8,0.011244238,-0.275369808,2.751178248,4.240682711,1.760815898,0.445,138.9566949,0,1,0
S20,native,1273.6,Tone 2,loud027_拔-a-Tone_2.mp3,speaker027,拔,a,Tone 2,loud,1,1,0.011244238,-0.275369808,2.691647781,3.652923824,1.84946636,0.326,145.0889517,0,1,0
S20,native,1750.3,Tone 3,normal003_五-u-Tone_3.mp3,speaker003,五,u,Tone 3,normal,1,12,0.010090814,-0.213356667,0.865115611,1.474442187,1.031135888,0.557,179.674648,0,1,1
S20,native,1556.3,Tone 2,loud032_鱼-y-Tone_2.mp3,speaker032,鱼,y,Tone 2,loud,1,1,0.013958497,-0.469777545,0.880303186,5,1.68978691,0.24,228.870205,0,1,0
S20,native,2104.3,Tone 2,normal003_咳-e-Tone_2.mp3,speaker003,咳,e,Tone 2,normal,1,10,0.018803786,-0.378383701,0.908077988,2.031950952,1.254303348,0.31,203.115538,0,1,0
S20,native,1930.2,Tone 3,loud032_渴-e-Tone_3.mp3,speaker032,渴,e,Tone 3,loud,1,8,0.007047994,-0.122852578,0.68001388,1.973997521,1.120483899,0.337,184.7704499,0,1,1
S20,native,1868.6,Tone 3,loud033_渴-e-Tone_3.mp3,speaker033,渴,e,Tone 3,loud,1,10,0.007319487,-0.143243322,1.681937415,3.025003066,0.828353926,0.439,164.8597497,0,1,1
S20,native,1327.9,Tone 2,normal001_拔-a-Tone_2.mp3,speaker001,拔,a,Tone 2,normal,1,6,0.010180158,-0.216025447,0.959687667,1.640979098,1.14110859,0.229,187.3120792,0,1,0
S20,native,1191.2,Tone 2,loud033_敌-i-Tone_2.mp3,speaker033,敌,i,Tone 2,loud,1,1,0.013958497,-0.469777545,1.750779031,4.488933102,1.376271245,0.33,235.4772603,0,1,0
S20,native,2484.9,Tone 3,normal001_雨-y-Tone_3.mp3,speaker001,雨,y,Tone 3,normal,1,11,0.003927676,-0.014060122,1.497621721,1.542341858,0.620059551,0.522,157.9765133,0,1,1
S20,native,1895.6,Tone 3,loud033_雨-y-Tone_3.mp3,speaker033,雨,y,Tone 3,loud,1,11,0.007319487,-0.143243322,1.056463411,3.091222071,1.322127433,0.529,179.4370751,0,1,1
S20,native,1598.3,Tone 3,normal001_把-a-Tone_3.mp3,speaker001,把,a,Tone 3,normal,1,8,0.010180158,-0.216025447,1.742216089,1.150722077,0.358580169,0.413,137.8476714,0,1,1
S20,native,6648.5,Tone 3,loud033_五-u-Tone_3.mp3,speaker033,五,u,Tone 3,loud,1,6,0.007319487,-0.143243322,2.731231956,3.338821144,0,0.396,158.1837779,0,1,1
S20,native,1376.3,Tone 3,loud033_把-a-Tone_3.mp3,speaker033,把,a,Tone 3,loud,1,9,0.013958497,-0.469777545,2.001894778,3.06431495,1.178030706,0.445,175.2581903,0,1,1
S20,native,1540.1,Tone 2,normal001_咳-e-Tone_2.mp3,speaker001,咳,e,Tone 2,normal,1,6,0.010180158,-0.216025447,0.579398878,1.99472436,1.52139738,0.167,222.3015555,0,1,0
S20,native,2009.3,Tone 3,loud033_底-i-Tone_3.mp3,speaker033,底,i,Tone 3,loud,1,10,0.013958497,-0.469777545,1.773445539,3.082124024,1.358377422,0.452,186.339597,0,1,1
S20,native,1951.9,Tone 2,loud033_无-u-Tone_2.mp3,speaker033,无,u,Tone 2,loud,1,1,0.007319487,-0.143243322,0.866710965,5,1.471925396,0.421,235.4550382,0,1,0
S20,native,1122.8,Tone 2,loud033_咳-e-Tone_2.mp3,speaker033,咳,e,Tone 2,loud,1,6,0.013958497,-0.469777545,1.049023689,4.075657924,1.930264208,0.244,222.1325342,0,1,0
S20,native,1634.5,Tone 3,normal001_底-i-Tone_3.mp3,speaker001,底,i,Tone 3,normal,1,9,0.010180158,-0.216025447,1.400043278,1.204134883,0.70075298,0.37,154.2506919,0,1,1
S20,native,1423.5,Tone 2,loud033_鱼-y-Tone_2.mp3,speaker033,鱼,y,Tone 2,loud,1,1,0.007319487,-0.143243322,0.670730491,4.495118342,1.626640005,0.373,226.2398061,0,1,0
S20,native,1158.2,Tone 2,normal001_鱼-y-Tone_2.mp3,speaker001,鱼,y,Tone 2,normal,1,1,0.003927676,-0.014060122,0.81721427,2.858197643,1.300467003,0.193,217.6909088,0,1,0
S20,native,1730.5,Tone 3,normal001_五-u-Tone_3.mp3,speaker001,五,u,Tone 3,normal,1,14,0.010180158,-0.216025447,1.434876022,2.168104903,0.665920235,0.395,163.6353377,0,1,1
S20,native,1348.6,Tone 2,loud033_拔-a-Tone_2.mp3,speaker033,拔,a,Tone 2,loud,1,6,0.013958497,-0.469777545,1.263976352,4.098508292,1.760572216,0.305,229.4223803,0,1,0
S20,native,1662.8,Tone 3,normal001_渴-e-Tone_3.mp3,speaker001,渴,e,Tone 3,normal,1,13,0.010180158,-0.216025447,2.100796257,1.601565121,0,0.346,197.5523293,0,1,1
S20,native,1250.8,Tone 2,normal001_敌-i-Tone_2.mp3,speaker001,敌,i,Tone 2,normal,1,3,0.010180158,-0.216025447,1.943526706,2.562769549,0.157269551,0.212,190.9005778,0,1,0
S20,native,1681.1,Tone 3,loud032_雨-y-Tone_3.mp3,speaker032,雨,y,Tone 3,loud,1,10,0.013958497,-0.469777545,0.904164911,3.096591022,1.662732135,0.447,207.7956414,0,1,1
S20,native,1356.1,Tone 2,normal001_无-u-Tone_2.mp3,speaker001,无,u,Tone 2,normal,1,5,0.010180158,-0.216025447,0.693347906,2.452907237,1.407448351,0.155,219.3328123,0,1,0
S20,native,1101.4,Tone 2,normal003_无-u-Tone_2.mp3,speaker003,无,u,Tone 2,normal,1,8,0.010090814,-0.213356667,0.53437414,2.54997861,1.294316806,0.378,222.5361508,0,1,0
S20,native,1753.2,Tone 3,normal003_底-i-Tone_3.mp3,speaker003,底,i,Tone 3,normal,1,12,0.018803786,-0.378383701,1.783772173,1.365480234,0.557487196,0.468,172.5869522,0,1,1
S20,native,1146.2,Tone 2,normal006_无-u-Tone_2.mp3,speaker006,无,u,Tone 2,normal,1,1,0.026350792,-0.478999168,1.060894298,2.018880386,1.084104411,0.337,199.5300469,0,1,0
S20,native,1968,Tone 3,normal006_底-i-Tone_3.mp3,speaker006,底,i,Tone 3,normal,1,12,0.026350792,-0.478999168,1.017918616,1.765443189,1.126804494,0.454,189.6487375,0,1,1
S20,native,1887.2,Tone 3,normal007_底-i-Tone_3.mp3,speaker007,底,i,Tone 3,normal,1,10,0.01361973,-0.279186217,1.187948048,1.212477583,0.882430337,0.475,170.3252242,0,1,1
S20,native,3328.4,Tone 2,normal006_咳-e-Tone_2.mp3,speaker006,咳,e,Tone 2,normal,1,10,0.026350792,-0.478999168,0.970616603,1.715587425,1.173803163,0.269,192.2752209,0,1,0
S20,native,1761.6,Tone 3,normal003_把-a-Tone_3.mp3,speaker003,把,a,Tone 3,normal,1,11,0.018803786,-0.378383701,1.935655402,1.016710854,0.436629152,0.445,154.4214516,0,1,1
S20,native,1156.1,Tone 3,normal007_把-a-Tone_3.mp3,speaker007,把,a,Tone 3,normal,1,11,0.01361973,-0.279186217,1.21486274,1.3117669,0.848099966,0.39,161.2675265,0,1,1
S20,native,2091.6,Tone 2,normal003_鱼-y-Tone_2.mp3,speaker003,鱼,y,Tone 2,normal,1,8,0.010090814,-0.213356667,0.343700965,2.045417934,1.446041176,0.359,219.7646075,0,1,0
S20,native,1580,Tone 2,normal006_拔-a-Tone_2.mp3,speaker006,拔,a,Tone 2,normal,1,6,0.007692007,-0.076756371,0.52467002,2.185462579,1.103531097,0.374,196.4669631,0,1,0
S20,native,2413.3,Tone 2,normal006_敌-i-Tone_2.mp3,speaker006,敌,i,Tone 2,normal,1,10,0.026350792,-0.478999168,0.763078101,2.246929836,1.38001074,0.403,212.2212598,0,1,0
S20,native,1492.7,Tone 3,normal003_雨-y-Tone_3.mp3,speaker003,雨,y,Tone 3,normal,1,17,0.010090814,-0.213356667,1.915584986,0.296352859,0.195245871,0.644,147.0691873,0,1,1
S20,native,1757.7,Tone 3,normal007_渴-e-Tone_3.mp3,speaker007,渴,e,Tone 3,normal,1,11,0.01361973,-0.279186217,1.381695435,1.156483779,0.635300641,0.366,153.456949,0,1,1
S20,native,1669.5,Tone 2,normal007_拔-a-Tone_2.mp3,speaker007,拔,a,Tone 2,normal,1,9,0.01361973,-0.279186217,0.627874416,2.615561749,1.596818431,0.361,204.120979,0,1,0
S20,native,1490.9,Tone 3,normal006_雨-y-Tone_3.mp3,speaker006,雨,y,Tone 3,normal,1,12,0.026350792,-0.478999168,1.349933247,1.39371088,0.796919043,0.465,174.3114936,0,1,1
S20,native,1813.4,Tone 3,normal003_渴-e-Tone_3.mp3,speaker003,渴,e,Tone 3,normal,1,11,0.018803786,-0.378383701,2.484370594,1.241323153,0,0.445,128.1497811,0,1,1
S20,native,1656.7,Tone 2,normal007_咳-e-Tone_2.mp3,speaker007,咳,e,Tone 2,normal,1,6,0.01361973,-0.279186217,0.615122633,2.538999949,1.613083653,0.322,205.3420242,0,1,0
S20,native,1476.7,Tone 2,normal007_无-u-Tone_2.mp3,speaker007,无,u,Tone 2,normal,1,1,0.01361973,-0.279186217,0.778956907,2.861661311,1.404108889,0.305,215.3268892,0,1,0
S20,native,1160.4,Tone 3,normal006_把-a-Tone_3.mp3,speaker006,把,a,Tone 3,normal,1,13,0.026350792,-0.478999168,2.151995845,1.390379936,0,0.428,154.2581068,0,1,1
S20,native,3304.4,Tone 3,normal006_五-u-Tone_3.mp3,speaker006,五,u,Tone 3,normal,1,10,0.026350792,-0.478999168,1.195491696,1.715597695,0.950370174,0.533,185.5920921,0,1,1
S20,native,1337.1,Tone 2,normal003_拔-a-Tone_2.mp3,speaker003,拔,a,Tone 2,normal,1,1,0.018803786,-0.378383701,1.106356712,2.253293223,1.096527015,0.405,196.0241781,0,1,0
S20,native,1262.8,Tone 2,normal007_敌-i-Tone_2.mp3,speaker007,敌,i,Tone 2,normal,1,1,0.01361973,-0.279186217,0.062160935,3.671246424,2.318400295,0.287,250.278978,0,1,0
S20,native,1258.7,Tone 2,normal006_鱼-y-Tone_2.mp3,speaker006,鱼,y,Tone 2,normal,1,1,0.026350792,-0.478999168,0.803276337,2.369451572,1.340070291,0.338,206.3724007,0,1,0
S20,native,1602,Tone 3,normal007_五-u-Tone_3.mp3,speaker007,五,u,Tone 3,normal,1,10,0.01361973,-0.279186217,1.296430612,1.361979643,0.744058082,0.428,155.8302481,0,1,1
S20,native,1634.3,Tone 3,normal006_渴-e-Tone_3.mp3,speaker006,渴,e,Tone 3,normal,1,11,0.026350792,-0.478999168,1.85452131,1.235607412,0.295566857,0.396,171.5429242,0,1,1
S20,native,2170.6,Tone 2,normal003_敌-i-Tone_2.mp3,speaker003,敌,i,Tone 2,normal,1,1,0.018803786,-0.378383701,1.174380846,2.140878844,1.04239817,0.34,204.9370773,0,1,0
S20,native,1683.8,Tone 3,normal009_底-i-Tone_3.mp3,speaker009,底,i,Tone 3,normal,1,11,0.00401111,0.00324491,0.836804706,1.417981662,0.613878891,0.425,196.1631352,0,1,1
S20,native,1072.2,Tone 2,normal008_敌-i-Tone_2.mp3,speaker008,敌,i,Tone 2,normal,1,10,0.005364337,-0.085249935,2.000079069,2.324321401,1.846855486,0.295,112.0016426,0,1,0
S20,native,2183.3,Tone 2,normal008_咳-e-Tone_2.mp3,speaker008,咳,e,Tone 2,normal,1,11,0.005364337,-0.085249935,2.007578195,2.088453349,1.826835997,0.22,109.4054698,0,1,0
S20,native,1365,Tone 2,normal008_拔-a-Tone_2.mp3,speaker008,拔,a,Tone 2,normal,1,7,0.005364337,-0.085249935,2.1663983,2.315229483,1.40285364,0.278,103.5425725,0,1,0
S20,native,1237.7,Tone 3,normal008_五-u-Tone_3.mp3,speaker008,五,u,Tone 3,normal,1,13,0.005364337,-0.085249935,2.691895077,1.730806067,0,0.459,86.64313281,0,1,1
S20,native,1067.4,Tone 2,normal009_咳-e-Tone_2.mp3,speaker009,咳,e,Tone 2,normal,1,8,0.00401111,0.00324491,0.574525468,2.189151385,0.93282295,0.23,209.9206404,0,1,0
S20,native,1268.1,Tone 2,normal009_无-u-Tone_2.mp3,speaker009,无,u,Tone 2,normal,1,7,0.00401111,0.00324491,0.6055243,2.082992758,0.895126893,0.28,213.3364928,0,1,0
S20,native,1421.1,Tone 2,normal008_无-u-Tone_2.mp3,speaker008,无,u,Tone 2,normal,1,7,0.005364337,-0.085249935,2.114673252,2.351583681,1.540937593,0.325,107.0142469,0,1,0
S20,native,1188.7,Tone 2,normal009_鱼-y-Tone_2.mp3,speaker009,鱼,y,Tone 2,normal,1,7,0.003902645,-0.017436149,0.984359555,2.421665197,1.043913706,0.259,224.6072173,0,1,0
S20,native,1164.4,Tone 3,normal007_雨-y-Tone_3.mp3,speaker007,雨,y,Tone 3,normal,1,10,0.01361973,-0.279186217,1.053027916,1.517410408,1.054524381,0.489,169.1583913,0,1,1
S20,native,1167.8,Tone 3,normal008_雨-y-Tone_3.mp3,speaker008,雨,y,Tone 3,normal,1,14,0.005364337,-0.085249935,2.466637735,1.462805375,0.60134162,0.428,89.48565149,0,1,1
S20,native,1023,Tone 2,normal007_鱼-y-Tone_2.mp3,speaker007,鱼,y,Tone 2,normal,1,1,0.01361973,-0.279186217,0.465320651,2.535401175,1.804159872,0.321,210.0862935,0,1,0
S20,native,1063.8,Tone 3,normal011_五-u-Tone_3.mp3,speaker011,五,u,Tone 3,normal,1,13,0.011636851,-0.245867602,1.427334662,2.24842117,0.417455906,0.522,165.3574631,0,1,1
S20,native,1040.5,Tone 2,normal008_鱼-y-Tone_2.mp3,speaker008,鱼,y,Tone 2,normal,1,11,0.005364337,-0.085249935,2.067511381,2.312294238,1.666839796,0.337,107.6134278,0,1,0
S20,native,1286.6,Tone 3,normal009_渴-e-Tone_3.mp3,speaker009,渴,e,Tone 3,normal,1,12,0.00401111,0.00324491,1.053449824,1.18180051,0.350428097,0.316,178.1423984,0,1,1
S20,native,1699.3,Tone 3,normal008_渴-e-Tone_3.mp3,speaker008,渴,e,Tone 3,normal,1,8,0.005364337,-0.085249935,2.259159029,1.727580674,1.155221816,0.36,95.055585,0,1,1
S20,native,1084.5,Tone 3,normal008_把-a-Tone_3.mp3,speaker008,把,a,Tone 3,normal,1,13,0.005364337,-0.085249935,2.43329074,1.565556282,0.69036396,0.413,90.02629604,0,1,1
S20,native,1063.2,Tone 2,normal009_拔-a-Tone_2.mp3,speaker009,拔,a,Tone 2,normal,1,9,0.00401111,0.00324491,0.70145167,2.020527006,0.778474637,0.274,199.6530362,0,1,0
S20,native,1029.6,Tone 3,normal009_雨-y-Tone_3.mp3,speaker009,雨,y,Tone 3,normal,1,12,0.003902645,-0.017436149,1.641753668,1.285694472,0.244491119,0.418,184.8160561,0,1,1
S20,native,1899,Tone 2,normal011_咳-e-Tone_2.mp3,speaker011,咳,e,Tone 2,normal,1,10,0.011636851,-0.245867602,0.624356893,2.90835013,1.404899817,0.289,185.9026613,0,1,0
S20,native,1618.7,Tone 2,normal009_五-u-Tone_3.mp3,speaker009,五,u,Tone 3,normal,0,13,0.003902645,-0.017436149,1.84280756,1.218280432,0,0.368,178.8478637,0,1,0
S20,native,4144.3,Tone 2,normal009_敌-i-Tone_2.mp3,speaker009,敌,i,Tone 2,normal,1,8,0.00401111,0.00324491,0.503208219,2.225829585,1.019548126,0.282,216.1150673,0,1,0
S20,native,1127.3,Tone 3,normal009_把-a-Tone_3.mp3,speaker009,把,a,Tone 3,normal,1,8,0.00401111,0.00324491,1.039020111,1.097282587,0.367975317,0.355,174.0535673,0,1,1
S20,native,2813.8,Tone 3,normal013_把-a-Tone_3.mp3,speaker013,把,a,Tone 3,normal,1,9,0.005542185,-0.093890355,1.704885167,0.933965358,0.43685252,0.52,101.7359636,0,1,1
S20,native,1496.1,Tone 3,normal013_雨-y-Tone_3.mp3,speaker013,雨,y,Tone 3,normal,1,13,0.005542185,-0.093890355,1.618794626,1.122733613,0.599403318,0.647,107.7348533,0,1,1
S20,native,1487.9,Tone 2,normal014_无-u-Tone_2.mp3,speaker014,无,u,Tone 2,normal,1,9,0.008699507,-0.171134143,1.031908153,2.661913329,1.276711225,0.316,121.2933649,0,1,0
S20,native,1966.1,Tone 3,normal014_五-u-Tone_3.mp3,speaker014,五,u,Tone 3,normal,1,8,0.00795869,-0.138748751,0.882189784,1.56282675,0.996432746,0.366,104.4629416,0,1,1
S20,native,1210.3,Tone 3,normal013_底-i-Tone_3.mp3,speaker013,底,i,Tone 3,normal,1,12,0.005542185,-0.093890355,1.681752357,1.301000516,0.48053045,0.495,106.9597825,0,1,1
S20,native,1026.4,Tone 3,normal011_底-i-Tone_3.mp3,speaker011,底,i,Tone 3,normal,1,13,0.011636851,-0.245867602,1.367335726,2.210573437,0.491238253,0.469,159.3776187,0,1,1
S20,native,1110,Tone 2,normal014_拔-a-Tone_2.mp3,speaker014,拔,a,Tone 2,normal,1,9,0.008699507,-0.171134143,1.142558416,1.791872383,1.050424572,0.269,108.3188236,0,1,0
S20,native,1402.1,Tone 2,normal011_拔-a-Tone_2.mp3,speaker011,拔,a,Tone 2,normal,1,11,0.007531449,-0.082714379,1.335658808,2.918866275,1.415837184,0.351,190.6361061,0,1,0
S20,native,1045.3,Tone 3,normal014_底-i-Tone_3.mp3,speaker014,底,i,Tone 3,normal,1,11,0.008699507,-0.171134143,1.160116574,1.669360335,1.014517047,0.341,103.5268699,0,1,1
S20,native,1522.4,Tone 3,normal014_渴-e-Tone_3.mp3,speaker014,渴,e,Tone 3,normal,1,5,0.008699507,-0.171134143,1.129049467,1.901974315,1.078051209,0.304,108.5845442,0,1,1
S20,native,1455.4,Tone 3,normal013_五-u-Tone_3.mp3,speaker013,五,u,Tone 3,normal,1,13,0.005542185,-0.093890355,1.642785728,1.294086803,0.554104814,0.617,106.6616532,0,1,1
S20,native,1352.4,Tone 3,normal011_雨-y-Tone_3.mp3,speaker011,雨,y,Tone 3,normal,1,12,0.011636851,-0.245867602,1.590242378,2.522643439,0.217123795,0.516,169.8279459,0,1,1
S20,native,1563,Tone 2,normal013_拔-a-Tone_2.mp3,speaker013,拔,a,Tone 2,normal,1,1,0.005542185,-0.093890355,1.474985823,2.263558392,0.870934143,0.304,116.1347751,0,1,0
S20,native,2295.4,Tone 2,normal014_咳-e-Tone_2.mp3,speaker014,咳,e,Tone 2,normal,1,7,0.008699507,-0.171134143,1.001446883,1.806354619,1.339006412,0.179,118.3331217,0,1,0
S20,native,2777.2,Tone 3,normal011_渴-e-Tone_3.mp3,speaker011,渴,e,Tone 3,normal,1,13,0.011636851,-0.245867602,1.474604908,2.376121725,0.35932638,0.429,167.5889834,0,1,1
S20,native,1550.6,Tone 2,normal013_咳-e-Tone_2.mp3,speaker013,咳,e,Tone 2,normal,1,6,0.005542185,-0.093890355,1.424242809,2.387636988,0.966743943,0.285,122.8322327,0,1,0
S20,native,1247.4,Tone 3,normal014_把-a-Tone_3.mp3,speaker014,把,a,Tone 3,normal,1,14,0.008699507,-0.171134143,1.656197878,1.434544587,0,0.341,88.40113801,0,1,1
S20,native,924.1,Tone 2,normal013_鱼-y-Tone_2.mp3,speaker013,鱼,y,Tone 2,normal,1,1,0.005542185,-0.093890355,1.58750799,2.739372967,0.658476796,0.373,121.5769006,0,1,0
S20,native,1336.4,Tone 2,normal013_敌-i-Tone_2.mp3,speaker013,敌,i,Tone 2,normal,1,12,0.005542185,-0.093890355,1.48507757,2.500801165,0.851879535,0.262,117.2842002,0,1,0
S20,native,1295.9,Tone 2,normal014_敌-i-Tone_2.mp3,speaker014,敌,i,Tone 2,normal,1,7,0.008699507,-0.171134143,1.014501957,2.141360122,1.312307975,0.237,120.4195086,0,1,0
S20,native,1259.2,Tone 2,normal011_无-u-Tone_2.mp3,speaker011,无,u,Tone 2,normal,1,10,0.011636851,-0.245867602,0.404114833,3.452163043,1.675737553,0.402,211.3593333,0,1,0
S20,native,1376.5,Tone 2,normal011_鱼-y-Tone_2.mp3,speaker011,鱼,y,Tone 2,normal,1,9,0.011636851,-0.245867602,0.518543241,2.727098966,1.535021784,0.352,195.0844422,0,1,0
S20,native,1646.4,Tone 3,normal011_把-a-Tone_3.mp3,speaker011,把,a,Tone 3,normal,1,12,0.011636851,-0.245867602,1.453327908,2.55183649,0.385491294,0.483,166.132438,0,1,1
S20,native,1324.2,Tone 3,normal013_渴-e-Tone_3.mp3,speaker013,渴,e,Tone 3,normal,1,11,0.005542185,-0.093890355,1.936252039,1.486439111,0,0.483,104.6606188,0,1,1
S20,native,1230.3,Tone 2,normal013_无-u-Tone_2.mp3,speaker013,无,u,Tone 2,normal,1,1,0.005542185,-0.093890355,1.580432045,2.40457504,0.671837154,0.326,117.2726413,0,1,0
S20,native,1395.3,Tone 2,normal011_敌-i-Tone_2.mp3,speaker011,敌,i,Tone 2,normal,1,1,0.011636851,-0.245867602,0.585067191,2.663985869,1.453215447,0.309,203.9715238,0,1,0
S20,native,1570.2,Tone 2,normal018_拔-a-Tone_2.mp3,speaker018,拔,a,Tone 2,normal,1,12,0.007184905,-0.162558023,1.570607824,1.566962826,0.442335533,0.231,100.2154484,0,1,0
S20,native,1336.7,Tone 3,normal022_五-u-Tone_3.mp3,speaker022,五,u,Tone 3,normal,1,11,0.006429356,-0.051767919,2.953413928,3.184634984,0.726469348,0.47,176.9972094,0,1,1
S20,native,1920.3,Tone 2,normal019_咳-e-Tone_2.mp3,speaker019,咳,e,Tone 2,normal,1,6,0.006571484,-0.064138306,0.227325304,2.662282864,2.110969047,0.329,194.943755,0,1,0
S20,native,1201,Tone 3,normal018_把-a-Tone_3.mp3,speaker018,把,a,Tone 3,normal,1,7,0.007184905,-0.162558023,1.704984791,0.60195602,0.198645884,0.382,88.12889762,0,1,1
S20,native,1026.8,Tone 3,normal019_雨-y-Tone_3.mp3,speaker019,雨,y,Tone 3,normal,1,13,0.003230937,-0.013150883,0.63123941,2.494342009,1.552175091,0.401,180.8293244,0,1,1
S20,native,1928.3,Tone 2,normal022_咳-e-Tone_2.mp3,speaker022,咳,e,Tone 2,normal,1,7,0.006429356,-0.051767919,0.268173871,3.95976952,3.220089825,0.379,231.5171182,0,1,0
S20,native,1642.1,Tone 2,normal014_鱼-y-Tone_2.mp3,speaker014,鱼,y,Tone 2,normal,1,1,0.00795869,-0.138748751,0.771471605,2.336267414,1.222858291,0.234,118.5588009,0,1,0
S20,native,1125.9,Tone 3,normal018_雨-y-Tone_3.mp3,speaker018,雨,y,Tone 3,normal,1,12,0.007184905,-0.162558023,1.756631745,0.691615339,0.104985279,0.341,87.68508553,0,1,1
S20,native,1430.1,Tone 3,normal018_底-i-Tone_3.mp3,speaker018,底,i,Tone 3,normal,1,10,0.007184905,-0.162558023,1.688322535,0.768577473,0.228862515,0.409,92.99798527,0,1,1
S20,native,1430.1,Tone 3,normal019_渴-e-Tone_3.mp3,speaker019,渴,e,Tone 3,normal,1,11,0.006571484,-0.064138306,0.656004124,2.349391434,1.40260407,0.414,179.21194,0,1,1
S20,native,1882.4,Tone 2,normal018_敌-i-Tone_2.mp3,speaker018,敌,i,Tone 2,normal,1,8,0.007184905,-0.162558023,1.381526869,1.641006899,0.785229651,0.239,118.393254,0,1,0
S20,native,1217.6,Tone 2,normal018_无-u-Tone_2.mp3,speaker018,无,u,Tone 2,normal,1,7,0.007184905,-0.162558023,1.423370974,2.34980137,0.709346294,0.292,122.6917222,0,1,0
S20,native,1460.6,Tone 3,normal019_把-a-Tone_3.mp3,speaker019,把,a,Tone 3,normal,1,12,0.006571484,-0.064138306,0.646759137,2.792584988,1.417880834,0.428,178.1131283,0,1,1
S20,native,1273.5,Tone 3,normal019_底-i-Tone_3.mp3,speaker019,底,i,Tone 3,normal,1,12,0.006571484,-0.064138306,0.424110771,2.516574053,1.785793354,0.493,189.0015339,0,1,1
S20,native,1147.5,Tone 3,normal022_底-i-Tone_3.mp3,speaker022,底,i,Tone 3,normal,1,12,0.006429356,-0.051767919,3.735708031,3.044032909,0,0.564,176.0476722,0,1,1
