Subject,RT,Response,Audio,Speaker,Word,Vowel,Tone,Mode,Group,Location,QuadraticTerm,LinearTerm,DF,Endingpoint,Tvalue_min,Duration,Mean_F0,Length,HSKlevel,Gender,Assign
S06,1506,Tone 2,loud023_敌-i-Tone_2.mp3,speaker023,敌,i,Tone 2,loud,learner,5,0.006429356,-0.051767919,2.287132406,4.807355631,2.245054802,0.446,151.8678052,6,5,0,0
S06,2297,Tone 3,loud022_五-u-Tone_3.mp3,speaker022,五,u,Tone 3,loud,learner,10,0.006429356,-0.051767919,0.825122288,4.274522813,2.702885424,0.576,226.4213655,6,5,0,1
S06,3384,Tone 3,loud022_无-u-Tone_2.mp3,speaker022,无,u,Tone 2,loud,learner,3,0.015819153,-0.369666358,1.079385701,4.669436121,3.231475149,0.553,257.9698616,6,5,0,1
S06,2548,Tone 2,loud025_咳-e-Tone_2.mp3,speaker025,咳,e,Tone 2,loud,learner,7,0.012435566,-0.260724756,-0.931211099,4.557870833,2.949800432,0.436,332.478211,6,5,0,0
S06,1453,Tone 3,loud025_雨-y-Tone_3.mp3,speaker025,雨,y,Tone 3,loud,learner,12,0.012435566,-0.260724756,-0.122415381,3.626229326,2.44076994,0.744,287.980618,6,5,0,1
S06,2646,Tone 3,loud026_雨-y-Tone_3.mp3,speaker026,雨,y,Tone 3,loud,learner,12,0.011856183,-0.246988743,0.901785494,3.297562658,1.752755491,0.526,244.215296,6,5,0,1
S06,4738,Tone 2,loud024_敌-i-Tone_2.mp3,speaker024,敌,i,Tone 2,loud,learner,1,0.008099245,-0.057836014,0.969840962,4.82043971,1.736334874,0.316,230.7694144,6,5,0,0
S06,1694,Tone 3,loud027_五-u-Tone_3.mp3,speaker027,五,u,Tone 3,loud,learner,9,0.007824557,-0.189586357,2.292576833,2.248810891,1.737232086,0.514,123.0996182,6,5,0,1
S06,1335,Tone 2,loud025_无-u-Tone_2.mp3,speaker025,无,u,Tone 2,loud,learner,9,0.012435566,-0.260724756,0.136554206,4.841480635,2.277782657,0.478,298.4457217,6,5,0,0
S06,2063,Tone 3,loud026_把-a-Tone_3.mp3,speaker026,把,a,Tone 3,loud,learner,12,0.011856183,-0.246988743,1.192521046,2.732684459,1.46439997,0.425,225.9702356,6,5,0,1
S06,1081,Tone 2,loud024_无-u-Tone_2.mp3,speaker024,无,u,Tone 2,loud,learner,1,0.008099245,-0.057836014,1.226473249,3.818000121,1.45323744,0.379,200.2372455,6,5,0,0
S06,1562,Tone 3,loud025_底-i-Tone_3.mp3,speaker025,底,i,Tone 3,loud,learner,11,0.012435566,-0.260724756,0.836206348,3.39148619,1.837443685,0.694,262.3277208,6,5,0,1
S06,2148,Tone 2,loud024_鱼-y-Tone_2.mp3,speaker024,鱼,y,Tone 2,loud,learner,1,0.008099245,-0.057836014,0.82347838,3.900525835,1.897791063,0.304,208.8597807,6,5,0,0
S06,1561,Tone 2,loud026_敌-i-Tone_2.mp3,speaker026,敌,i,Tone 2,loud,learner,1,0.011856183,-0.246988743,1.111889756,4.339207513,1.544371193,0.383,260.9240557,6,5,0,0
S06,1027,Tone 2,loud025_拔-a-Tone_2.mp3,speaker025,拔,a,Tone 2,loud,learner,1,0.012435566,-0.260724756,-0.599313186,4.684735901,2.740914363,0.403,320.1181917,6,5,0,0
S06,1043,Tone 2,loud026_鱼-y-Tone_2.mp3,speaker026,鱼,y,Tone 2,loud,learner,1,0.011856183,-0.246988743,0.751473891,4.907315546,1.901836607,0.393,269.0457885,6,5,0,0
S06,3442,Tone 3,loud024_雨-y-Tone_3.mp3,speaker024,雨,y,Tone 3,loud,learner,14,0.008099245,-0.057836014,1.011694786,2.906120713,1.690164883,0.559,165.172368,6,5,0,1
S06,1446,Tone 2,loud026_无-u-Tone_2.mp3,speaker026,无,u,Tone 2,loud,learner,1,0.011856183,-0.246988743,0.960135338,4.799761523,1.694883313,0.388,249.7841921,6,5,0,0
S06,2867,Tone 3,loud024_渴-e-Tone_3.mp3,speaker024,渴,e,Tone 3,loud,learner,11,0.008099245,-0.057836014,1.288382002,2.91515855,1.38494436,0.454,161.3272567,6,5,0,1
S06,4067,Tone 3,loud026_五-u-Tone_3.mp3,speaker026,五,u,Tone 3,loud,learner,13,0.011856183,-0.246988743,0.917662993,3.538039214,1.737007969,0.459,240.561041,6,5,0,1
S06,2894,Tone 3,loud026_渴-e-Tone_3.mp3,speaker026,渴,e,Tone 3,loud,learner,10,0.011856183,-0.246988743,1.391667472,3.129978895,1.266883804,0.385,223.1684993,6,5,0,1
S06,1296,Tone 2,loud026_拔-a-Tone_2.mp3,speaker026,拔,a,Tone 2,loud,learner,10,0.011856183,-0.246988743,1.1545343,4.081437656,1.502075748,0.32,230.5565309,6,5,0,0
S06,1672,Tone 3,loud025_把-a-Tone_3.mp3,speaker025,把,a,Tone 3,loud,learner,12,0.012435566,-0.260724756,0.04438632,4.00871292,2.335790215,0.662,295.7074456,6,5,0,1
S06,1671,Tone 3,loud025_五-u-Tone_3.mp3,speaker025,五,u,Tone 3,loud,learner,13,0.012435566,-0.260724756,0.387450033,3.453848552,2.119876743,0.704,264.1577061,6,5,0,1
S06,1970,Tone 3,loud025_渴-e-Tone_3.mp3,speaker025,渴,e,Tone 3,loud,learner,10,0.012435566,-0.260724756,0.066344195,3.666232522,2.321970621,0.621,287.8707765,6,5,0,1
S06,1542,Tone 3,loud026_底-i-Tone_3.mp3,speaker026,底,i,Tone 3,loud,learner,12,0.011856183,-0.246988743,0.585944598,2.986862056,2.066010838,0.452,252.8950517,6,5,0,1
S06,1193,Tone 2,loud026_咳-e-Tone_2.mp3,speaker026,咳,e,Tone 2,loud,learner,6,0.011856183,-0.246988743,0.657307036,4.010001966,1.99523259,0.328,245.9677352,6,5,0,0
S06,2092,Tone 3,loud027_雨-y-Tone_3.mp3,speaker027,雨,y,Tone 3,loud,learner,12,0.007824557,-0.189586357,2.536107839,1.967484425,1.37457516,0.613,117.5739786,6,5,0,1
S06,1624,Tone 3,loud031_渴-e-Tone_3.mp3,speaker031,渴,e,Tone 3,loud,learner,9,0.004437234,-0.071549637,2.087914799,1.627130445,0,0.332,93.22151174,6,5,0,1
S06,2627,Tone 2,loud032_五-u-Tone_3.mp3,speaker032,五,u,Tone 3,loud,learner,8,0.013958497,-0.469777545,0.616135604,2.609066751,1.989303995,0.368,215.7530099,6,5,0,0
S06,26567,Tone 3,loud031_底-i-Tone_3.mp3,speaker031,底,i,Tone 3,loud,learner,11,0.004437234,-0.071549637,2.06164278,1.960881819,0.088547877,0.446,94.14852425,6,5,0,1
S06,2537,Tone 2,loud031_敌-i-Tone_2.mp3,speaker031,敌,i,Tone 2,loud,learner,8,0.004437234,-0.071549637,1.482475085,5,2.040589301,0.34,119.0324523,6,5,0,0
S06,1170,Tone 2,loud032_敌-i-Tone_2.mp3,speaker032,敌,i,Tone 2,loud,learner,4,0.007047994,-0.122852578,0.038721541,4.753810164,1.847590573,0.262,243.4306599,6,5,0,0
S06,2478,Tone 3,loud031_雨-y-Tone_3.mp3,speaker031,雨,y,Tone 3,loud,learner,9,0.004437234,-0.071549637,1.710467276,3.235482035,1.272158665,0.412,104.3702442,6,5,0,1
S06,2389,Tone 2,loud031_把-a-Tone_3.mp3,speaker031,把,a,Tone 3,loud,learner,7,0.004437234,-0.071549637,1.841184962,1.734193349,0.831584473,0.351,97.49555217,6,5,0,0
S06,2389,Tone 2,loud031_咳-e-Tone_2.mp3,speaker031,咳,e,Tone 2,loud,learner,1,0.004437234,-0.071549637,1.699388118,3.051258592,1.309500137,0.291,107.7092752,6,5,0,0
S06,1616,Tone 3,loud031_五-u-Tone_3.mp3,speaker031,五,u,Tone 3,loud,learner,11,0.004437234,-0.071549637,2.034938544,1.63552878,0.178552506,0.474,92.19963698,6,5,0,1
S06,1676,Tone 3,loud027_把-a-Tone_3.mp3,speaker027,把,a,Tone 3,loud,learner,10,0.011244238,-0.275369808,2.934035699,2.395528818,1.488511676,0.426,122.8491151,6,5,0,1
S06,3058,Tone 2,loud027_渴-e-Tone_3.mp3,speaker027,渴,e,Tone 3,loud,learner,9,0.011244238,-0.275369808,2.81692486,2.526587665,1.662908594,0.36,119.9514853,6,5,0,0
S06,1890,Tone 2,loud032_拔-a-Tone_2.mp3,speaker032,拔,a,Tone 2,loud,learner,8,0.007047994,-0.122852578,0.321523779,4.179876498,1.526945242,0.302,216.6176797,6,5,0,0
S06,1984,Tone 2,loud027_无-u-Tone_2.mp3,speaker027,无,u,Tone 2,loud,learner,8,0.011244238,-0.275369808,2.751178248,4.240682711,1.760815898,0.445,138.9566949,6,5,0,0
S06,1055,Tone 2,loud032_无-u-Tone_2.mp3,speaker032,无,u,Tone 2,loud,learner,3,0.007047994,-0.122852578,-0.21840394899999999,4.260032732,2.139123231,0.3,250.9470041,6,5,0,0
S06,2383,Tone 2,loud027_鱼-y-Tone_2.mp3,speaker027,鱼,y,Tone 2,loud,learner,6,0.007824557,-0.189586357,2.101285829,3.749014362,2.022095228,0.485,143.7817071,6,5,0,0
S06,5087,Tone 2,loud032_把-a-Tone_3.mp3,speaker032,把,a,Tone 3,loud,learner,8,0.007047994,-0.122852578,0.707138765,2.405723533,1.089729305,0.355,188.4589558,6,5,0,0
S06,3101,Tone 2,loud032_底-i-Tone_3.mp3,speaker032,底,i,Tone 3,loud,learner,8,0.007047994,-0.122852578,0.150495521,3.295099032,1.720859592,0.401,218.6272498,6,5,0,0
S06,3472,Tone 2,loud027_敌-i-Tone_2.mp3,speaker027,敌,i,Tone 2,loud,learner,1,0.011244238,-0.275369808,1.984557529,4.715057984,2.902437729,0.375,178.5241064,6,5,0,0
S06,1408,Tone 2,loud027_拔-a-Tone_2.mp3,speaker027,拔,a,Tone 2,loud,learner,1,0.011244238,-0.275369808,2.691647781,3.652923824,1.84946636,0.326,145.0889517,6,5,0,0
S06,1399,Tone 2,loud031_鱼-y-Tone_2.mp3,speaker031,鱼,y,Tone 2,loud,learner,1,0.004437234,-0.071549637,1.613010195,3.814270054,1.600630472,0.356,116.8342495,6,5,0,0
S06,2707,Tone 2,loud027_底-i-Tone_3.mp3,speaker027,底,i,Tone 3,loud,learner,1,0.011244238,-0.275369808,2.531466323,3.160245124,2.088002372,0.445,148.362707,6,5,0,0
S06,2191,Tone 2,loud032_咳-e-Tone_2.mp3,speaker032,咳,e,Tone 2,loud,learner,1,0.007047994,-0.122852578,-0.09335112,3.797170378,1.997336496,0.285,244.6634587,6,5,0,0
S06,1123,Tone 2,loud027_咳-e-Tone_2.mp3,speaker027,咳,e,Tone 2,loud,learner,4,0.011244238,-0.275369808,2.195145115,3.704685008,2.588838867,0.358,160.834308,6,5,0,0
S06,997,Tone 2,loud031_拔-a-Tone_2.mp3,speaker031,拔,a,Tone 2,loud,learner,10,0.004437234,-0.071549637,1.677752308,4.305803786,1.382422019,0.348,107.5521436,6,5,0,0
S06,1405,Tone 2,normal001_拔-a-Tone_2.mp3,speaker001,拔,a,Tone 2,normal,learner,6,0.010180158,-0.216025447,0.959687667,1.640979098,1.14110859,0.229,187.3120792,6,5,0,0
S06,1770,Tone 3,normal001_五-u-Tone_3.mp3,speaker001,五,u,Tone 3,normal,learner,14,0.010180158,-0.216025447,1.434876022,2.168104903,0.665920235,0.395,163.6353377,6,5,0,1
S06,6583,Tone 3,normal001_鱼-y-Tone_2.mp3,speaker001,鱼,y,Tone 2,normal,learner,1,0.003927676,-0.014060122,0.81721427,2.858197643,1.300467003,0.193,217.6909088,6,5,0,1
S06,1347,Tone 3,loud032_雨-y-Tone_3.mp3,speaker032,雨,y,Tone 3,loud,learner,10,0.013958497,-0.469777545,0.904164911,3.096591022,1.662732135,0.447,207.7956414,6,5,0,1
S06,2494,Tone 3,loud033_雨-y-Tone_3.mp3,speaker033,雨,y,Tone 3,loud,learner,11,0.007319487,-0.143243322,1.056463411,3.091222071,1.322127433,0.529,179.4370751,6,5,0,1
S06,1340,Tone 2,loud033_渴-e-Tone_3.mp3,speaker033,渴,e,Tone 3,loud,learner,10,0.007319487,-0.143243322,1.681937415,3.025003066,0.828353926,0.439,164.8597497,6,5,0,0
S06,2267,Tone 2,loud033_鱼-y-Tone_2.mp3,speaker033,鱼,y,Tone 2,loud,learner,1,0.007319487,-0.143243322,0.670730491,4.495118342,1.626640005,0.373,226.2398061,6,5,0,0
S06,1909,Tone 3,loud033_五-u-Tone_3.mp3,speaker033,五,u,Tone 3,loud,learner,6,0.007319487,-0.143243322,2.731231956,3.338821144,0,0.396,158.1837779,6,5,0,1
S06,1734,Tone 3,normal003_五-u-Tone_3.mp3,speaker003,五,u,Tone 3,normal,learner,12,0.010090814,-0.213356667,0.865115611,1.474442187,1.031135888,0.557,179.674648,6,5,0,1
S06,2280,Tone 3,loud033_底-i-Tone_3.mp3,speaker033,底,i,Tone 3,loud,learner,10,0.013958497,-0.469777545,1.773445539,3.082124024,1.358377422,0.452,186.339597,6,5,0,1
S06,3474,Tone 2,normal001_敌-i-Tone_2.mp3,speaker001,敌,i,Tone 2,normal,learner,3,0.010180158,-0.216025447,1.943526706,2.562769549,0.157269551,0.212,190.9005778,6,5,0,0
S06,2425,Tone 2,normal001_咳-e-Tone_2.mp3,speaker001,咳,e,Tone 2,normal,learner,6,0.010180158,-0.216025447,0.579398878,1.99472436,1.52139738,0.167,222.3015555,6,5,0,0
S06,1128,Tone 2,loud033_敌-i-Tone_2.mp3,speaker033,敌,i,Tone 2,loud,learner,1,0.013958497,-0.469777545,1.750779031,4.488933102,1.376271245,0.33,235.4772603,6,5,0,0
S06,3457,Tone 3,normal001_雨-y-Tone_3.mp3,speaker001,雨,y,Tone 3,normal,learner,11,0.003927676,-0.014060122,1.497621721,1.542341858,0.620059551,0.522,157.9765133,6,5,0,1
S06,1586,Tone 3,normal001_底-i-Tone_3.mp3,speaker001,底,i,Tone 3,normal,learner,9,0.010180158,-0.216025447,1.400043278,1.204134883,0.70075298,0.37,154.2506919,6,5,0,1
S06,1521,Tone 2,loud033_咳-e-Tone_2.mp3,speaker033,咳,e,Tone 2,loud,learner,6,0.013958497,-0.469777545,1.049023689,4.075657924,1.930264208,0.244,222.1325342,6,5,0,0
S06,2290,Tone 3,normal001_渴-e-Tone_3.mp3,speaker001,渴,e,Tone 3,normal,learner,13,0.010180158,-0.216025447,2.100796257,1.601565121,0,0.346,197.5523293,6,5,0,1
S06,2147,Tone 2,loud033_无-u-Tone_2.mp3,speaker033,无,u,Tone 2,loud,learner,1,0.007319487,-0.143243322,0.866710965,5,1.471925396,0.421,235.4550382,6,5,0,0
S06,1304,Tone 2,loud033_拔-a-Tone_2.mp3,speaker033,拔,a,Tone 2,loud,learner,6,0.013958497,-0.469777545,1.263976352,4.098508292,1.760572216,0.305,229.4223803,6,5,0,0
S06,1453,Tone 3,loud033_把-a-Tone_3.mp3,speaker033,把,a,Tone 3,loud,learner,9,0.013958497,-0.469777545,2.001894778,3.06431495,1.178030706,0.445,175.2581903,6,5,0,1
S06,1328,Tone 3,normal001_把-a-Tone_3.mp3,speaker001,把,a,Tone 3,normal,learner,8,0.010180158,-0.216025447,1.742216089,1.150722077,0.358580169,0.413,137.8476714,6,5,0,1
S06,1892,Tone 3,loud032_渴-e-Tone_3.mp3,speaker032,渴,e,Tone 3,loud,learner,8,0.007047994,-0.122852578,0.68001388,1.973997521,1.120483899,0.337,184.7704499,6,5,0,1
S06,1724,Tone 2,normal001_无-u-Tone_2.mp3,speaker001,无,u,Tone 2,normal,learner,5,0.010180158,-0.216025447,0.693347906,2.452907237,1.407448351,0.155,219.3328123,6,5,0,0
S06,1487,Tone 2,normal003_咳-e-Tone_2.mp3,speaker003,咳,e,Tone 2,normal,learner,10,0.018803786,-0.378383701,0.908077988,2.031950952,1.254303348,0.31,203.115538,6,5,0,0
S06,1693,Tone 2,loud032_鱼-y-Tone_2.mp3,speaker032,鱼,y,Tone 2,loud,learner,1,0.013958497,-0.469777545,0.880303186,5,1.68978691,0.24,228.870205,6,5,0,0
S06,1536,Tone 3,normal007_渴-e-Tone_3.mp3,speaker007,渴,e,Tone 3,normal,learner,11,0.01361973,-0.279186217,1.381695435,1.156483779,0.635300641,0.366,153.456949,6,5,0,1
S06,1553,Tone 2,normal003_无-u-Tone_2.mp3,speaker003,无,u,Tone 2,normal,learner,8,0.010090814,-0.213356667,0.53437414,2.54997861,1.294316806,0.378,222.5361508,6,5,0,0
S06,1254,Tone 2,normal003_敌-i-Tone_2.mp3,speaker003,敌,i,Tone 2,normal,learner,1,0.018803786,-0.378383701,1.174380846,2.140878844,1.04239817,0.34,204.9370773,6,5,0,0
S06,1322,Tone 2,normal006_咳-e-Tone_2.mp3,speaker006,咳,e,Tone 2,normal,learner,10,0.026350792,-0.478999168,0.970616603,1.715587425,1.173803163,0.269,192.2752209,6,5,0,0
S06,945,Tone 2,normal007_咳-e-Tone_2.mp3,speaker007,咳,e,Tone 2,normal,learner,6,0.01361973,-0.279186217,0.615122633,2.538999949,1.613083653,0.322,205.3420242,6,5,0,0
S06,2050,Tone 3,normal006_五-u-Tone_3.mp3,speaker006,五,u,Tone 3,normal,learner,10,0.026350792,-0.478999168,1.195491696,1.715597695,0.950370174,0.533,185.5920921,6,5,0,1
S06,1583,Tone 3,normal006_把-a-Tone_3.mp3,speaker006,把,a,Tone 3,normal,learner,13,0.026350792,-0.478999168,2.151995845,1.390379936,0,0.428,154.2581068,6,5,0,1
S06,1337,Tone 2,normal006_拔-a-Tone_2.mp3,speaker006,拔,a,Tone 2,normal,learner,6,0.007692007,-0.076756371,0.52467002,2.185462579,1.103531097,0.374,196.4669631,6,5,0,0
S06,1433,Tone 3,normal007_把-a-Tone_3.mp3,speaker007,把,a,Tone 3,normal,learner,11,0.01361973,-0.279186217,1.21486274,1.3117669,0.848099966,0.39,161.2675265,6,5,0,1
S06,1367,Tone 2,normal006_无-u-Tone_2.mp3,speaker006,无,u,Tone 2,normal,learner,1,0.026350792,-0.478999168,1.060894298,2.018880386,1.084104411,0.337,199.5300469,6,5,0,0
S06,2100,Tone 3,normal007_底-i-Tone_3.mp3,speaker007,底,i,Tone 3,normal,learner,10,0.01361973,-0.279186217,1.187948048,1.212477583,0.882430337,0.475,170.3252242,6,5,0,1
S06,1996,Tone 3,normal006_底-i-Tone_3.mp3,speaker006,底,i,Tone 3,normal,learner,12,0.026350792,-0.478999168,1.017918616,1.765443189,1.126804494,0.454,189.6487375,6,5,0,1
S06,2009,Tone 2,normal007_敌-i-Tone_2.mp3,speaker007,敌,i,Tone 2,normal,learner,1,0.01361973,-0.279186217,0.062160935,3.671246424,2.318400295,0.287,250.278978,6,5,0,0
S06,1852,Tone 3,normal003_渴-e-Tone_3.mp3,speaker003,渴,e,Tone 3,normal,learner,11,0.018803786,-0.378383701,2.484370594,1.241323153,0,0.445,128.1497811,6,5,0,1
S06,2096,Tone 3,normal003_雨-y-Tone_3.mp3,speaker003,雨,y,Tone 3,normal,learner,17,0.010090814,-0.213356667,1.915584986,0.296352859,0.195245871,0.644,147.0691873,6,5,0,1
S06,3344,Tone 2,normal003_鱼-y-Tone_2.mp3,speaker003,鱼,y,Tone 2,normal,learner,8,0.010090814,-0.213356667,0.343700965,2.045417934,1.446041176,0.359,219.7646075,6,5,0,0
S06,2217,Tone 3,normal007_五-u-Tone_3.mp3,speaker007,五,u,Tone 3,normal,learner,10,0.01361973,-0.279186217,1.296430612,1.361979643,0.744058082,0.428,155.8302481,6,5,0,1
S06,1409,Tone 3,normal003_底-i-Tone_3.mp3,speaker003,底,i,Tone 3,normal,learner,12,0.018803786,-0.378383701,1.783772173,1.365480234,0.557487196,0.468,172.5869522,6,5,0,1
S06,1325,Tone 2,normal003_拔-a-Tone_2.mp3,speaker003,拔,a,Tone 2,normal,learner,1,0.018803786,-0.378383701,1.106356712,2.253293223,1.096527015,0.405,196.0241781,6,5,0,0
S06,1472,Tone 3,normal006_雨-y-Tone_3.mp3,speaker006,雨,y,Tone 3,normal,learner,12,0.026350792,-0.478999168,1.349933247,1.39371088,0.796919043,0.465,174.3114936,6,5,0,1
S06,1185,Tone 2,normal007_拔-a-Tone_2.mp3,speaker007,拔,a,Tone 2,normal,learner,9,0.01361973,-0.279186217,0.627874416,2.615561749,1.596818431,0.361,204.120979,6,5,0,0
S06,2805,Tone 3,normal003_把-a-Tone_3.mp3,speaker003,把,a,Tone 3,normal,learner,11,0.018803786,-0.378383701,1.935655402,1.016710854,0.436629152,0.445,154.4214516,6,5,0,1
S06,1117,Tone 2,normal006_鱼-y-Tone_2.mp3,speaker006,鱼,y,Tone 2,normal,learner,1,0.026350792,-0.478999168,0.803276337,2.369451572,1.340070291,0.338,206.3724007,6,5,0,0
S06,1434,Tone 2,normal006_敌-i-Tone_2.mp3,speaker006,敌,i,Tone 2,normal,learner,10,0.026350792,-0.478999168,0.763078101,2.246929836,1.38001074,0.403,212.2212598,6,5,0,0
S06,1176,Tone 2,normal007_无-u-Tone_2.mp3,speaker007,无,u,Tone 2,normal,learner,1,0.01361973,-0.279186217,0.778956907,2.861661311,1.404108889,0.305,215.3268892,6,5,0,0
S06,1802,Tone 3,normal006_渴-e-Tone_3.mp3,speaker006,渴,e,Tone 3,normal,learner,11,0.026350792,-0.478999168,1.85452131,1.235607412,0.295566857,0.396,171.5429242,6,5,0,1
S06,1290,Tone 2,normal009_无-u-Tone_2.mp3,speaker009,无,u,Tone 2,normal,learner,7,0.00401111,0.00324491,0.6055243,2.082992758,0.895126893,0.28,213.3364928,6,5,0,0
S06,3017,Tone 2,normal009_鱼-y-Tone_2.mp3,speaker009,鱼,y,Tone 2,normal,learner,7,0.003902645,-0.017436149,0.984359555,2.421665197,1.043913706,0.259,224.6072173,6,5,0,0
S06,2060,Tone 3,normal009_渴-e-Tone_3.mp3,speaker009,渴,e,Tone 3,normal,learner,12,0.00401111,0.00324491,1.053449824,1.18180051,0.350428097,0.316,178.1423984,6,5,0,1
S06,2173,Tone 3,normal009_把-a-Tone_3.mp3,speaker009,把,a,Tone 3,normal,learner,8,0.00401111,0.00324491,1.039020111,1.097282587,0.367975317,0.355,174.0535673,6,5,0,1
S06,1328,Tone 3,normal008_渴-e-Tone_3.mp3,speaker008,渴,e,Tone 3,normal,learner,8,0.005364337,-0.085249935,2.259159029,1.727580674,1.155221816,0.36,95.055585,6,5,0,1
S06,1873,Tone 2,normal011_咳-e-Tone_2.mp3,speaker011,咳,e,Tone 2,normal,learner,10,0.011636851,-0.245867602,0.624356893,2.90835013,1.404899817,0.289,185.9026613,6,5,0,0
S06,4404,Tone 3,normal008_五-u-Tone_3.mp3,speaker008,五,u,Tone 3,normal,learner,13,0.005364337,-0.085249935,2.691895077,1.730806067,0,0.459,86.64313281,6,5,0,1
S06,1561,Tone 2,normal008_拔-a-Tone_2.mp3,speaker008,拔,a,Tone 2,normal,learner,7,0.005364337,-0.085249935,2.1663983,2.315229483,1.40285364,0.278,103.5425725,6,5,0,0
S06,1232,Tone 2,normal009_咳-e-Tone_2.mp3,speaker009,咳,e,Tone 2,normal,learner,8,0.00401111,0.00324491,0.574525468,2.189151385,0.93282295,0.23,209.9206404,6,5,0,0
S06,2816,Tone 2,normal008_鱼-y-Tone_2.mp3,speaker008,鱼,y,Tone 2,normal,learner,11,0.005364337,-0.085249935,2.067511381,2.312294238,1.666839796,0.337,107.6134278,6,5,0,0
S06,3162,Tone 2,normal008_敌-i-Tone_2.mp3,speaker008,敌,i,Tone 2,normal,learner,10,0.005364337,-0.085249935,2.000079069,2.324321401,1.846855486,0.295,112.0016426,6,5,0,0
S06,1846,Tone 2,normal009_敌-i-Tone_2.mp3,speaker009,敌,i,Tone 2,normal,learner,8,0.00401111,0.00324491,0.503208219,2.225829585,1.019548126,0.282,216.1150673,6,5,0,0
S06,1715,Tone 3,normal011_五-u-Tone_3.mp3,speaker011,五,u,Tone 3,normal,learner,13,0.011636851,-0.245867602,1.427334662,2.24842117,0.417455906,0.522,165.3574631,6,5,0,1
S06,2725,Tone 3,normal009_雨-y-Tone_3.mp3,speaker009,雨,y,Tone 3,normal,learner,12,0.003902645,-0.017436149,1.641753668,1.285694472,0.244491119,0.418,184.8160561,6,5,0,1
S06,4668,Tone 3,normal008_把-a-Tone_3.mp3,speaker008,把,a,Tone 3,normal,learner,13,0.005364337,-0.085249935,2.43329074,1.565556282,0.69036396,0.413,90.02629604,6,5,0,1
S06,1637,Tone 3,normal009_底-i-Tone_3.mp3,speaker009,底,i,Tone 3,normal,learner,11,0.00401111,0.00324491,0.836804706,1.417981662,0.613878891,0.425,196.1631352,6,5,0,1
S06,1028,Tone 2,normal009_拔-a-Tone_2.mp3,speaker009,拔,a,Tone 2,normal,learner,9,0.00401111,0.00324491,0.70145167,2.020527006,0.778474637,0.274,199.6530362,6,5,0,0
S06,2361,Tone 2,normal007_鱼-y-Tone_2.mp3,speaker007,鱼,y,Tone 2,normal,learner,1,0.01361973,-0.279186217,0.465320651,2.535401175,1.804159872,0.321,210.0862935,6,5,0,0
S06,1322,Tone 3,normal007_雨-y-Tone_3.mp3,speaker007,雨,y,Tone 3,normal,learner,10,0.01361973,-0.279186217,1.053027916,1.517410408,1.054524381,0.489,169.1583913,6,5,0,1
S06,2462,Tone 2,normal008_咳-e-Tone_2.mp3,speaker008,咳,e,Tone 2,normal,learner,11,0.005364337,-0.085249935,2.007578195,2.088453349,1.826835997,0.22,109.4054698,6,5,0,0
S06,2391,Tone 3,normal009_五-u-Tone_3.mp3,speaker009,五,u,Tone 3,normal,learner,13,0.003902645,-0.017436149,1.84280756,1.218280432,0,0.368,178.8478637,6,5,0,1
S06,1311,Tone 2,normal008_无-u-Tone_2.mp3,speaker008,无,u,Tone 2,normal,learner,7,0.005364337,-0.085249935,2.114673252,2.351583681,1.540937593,0.325,107.0142469,6,5,0,0
S06,2014,Tone 3,normal008_雨-y-Tone_3.mp3,speaker008,雨,y,Tone 3,normal,learner,14,0.005364337,-0.085249935,2.466637735,1.462805375,0.60134162,0.428,89.48565149,6,5,0,1
S06,1287,Tone 2,normal013_无-u-Tone_2.mp3,speaker013,无,u,Tone 2,normal,learner,1,0.005542185,-0.093890355,1.580432045,2.40457504,0.671837154,0.326,117.2726413,6,5,0,0
S06,1992,Tone 3,normal011_雨-y-Tone_3.mp3,speaker011,雨,y,Tone 3,normal,learner,12,0.011636851,-0.245867602,1.590242378,2.522643439,0.217123795,0.516,169.8279459,6,5,0,1
S06,1597,Tone 3,normal013_渴-e-Tone_3.mp3,speaker013,渴,e,Tone 3,normal,learner,11,0.005542185,-0.093890355,1.936252039,1.486439111,0,0.483,104.6606188,6,5,0,1
S06,1386,Tone 3,normal013_鱼-y-Tone_2.mp3,speaker013,鱼,y,Tone 2,normal,learner,1,0.005542185,-0.093890355,1.58750799,2.739372967,0.658476796,0.373,121.5769006,6,5,0,1
S06,1714,Tone 3,normal014_五-u-Tone_3.mp3,speaker014,五,u,Tone 3,normal,learner,8,0.00795869,-0.138748751,0.882189784,1.56282675,0.996432746,0.366,104.4629416,6,5,0,1
S06,6002,Tone 3,normal011_底-i-Tone_3.mp3,speaker011,底,i,Tone 3,normal,learner,13,0.011636851,-0.245867602,1.367335726,2.210573437,0.491238253,0.469,159.3776187,6,5,0,1
S06,1160,Tone 2,normal014_咳-e-Tone_2.mp3,speaker014,咳,e,Tone 2,normal,learner,7,0.008699507,-0.171134143,1.001446883,1.806354619,1.339006412,0.179,118.3331217,6,5,0,0
S06,1130,Tone 2,normal013_咳-e-Tone_2.mp3,speaker013,咳,e,Tone 2,normal,learner,6,0.005542185,-0.093890355,1.424242809,2.387636988,0.966743943,0.285,122.8322327,6,5,0,0
